"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Resolves a complaint with admin response.","2","Resolve_ShouldSetResolvedStatusAndAdminResponse","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","ComplaintTests","xUnit","WastePlatform.Tests.Domain.ComplaintTests","Resolve_ShouldSetResolvedStatusAndAdminResponse"
"Update a collector profile.","12","PUT Update Collector","API Tests (Postman)","2026-06-14","failed","2026-06-14","","Postman","",""
"Create with null description should set Description to null.","1","Create_WithNullDescription_ShouldBeNull","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","WasteReportExtendedTests","xUnit","WastePlatform.Tests.Domain.WasteReportExtendedTests","Create_WithNullDescription_ShouldBeNull"
"KIEM-14 collector flow. Use this request to capture a collector token into collectorToken.","16","POST Login Collector","API Tests (Postman)","2026-06-14","passed","2026-06-14","","Postman","",""
"Verifies email is normalized to lowercase on creation.","1","Create_ShouldNormalizeEmailToLowercase","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","UserTests","xUnit","WastePlatform.Tests.Domain.UserTests","Create_ShouldNormalizeEmailToLowercase"
"TC-REP-007: Report đã Rejected — Accept bị chặn, trạng thái Rejected được expose trong message.","2","Handle_WhenReportIsRejected_ShouldThrowWithRejectedStatusInMessage","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AcceptReportCommandHandlerV2Tests","xUnit","WastePlatform.Tests.Application.Reports.AcceptReportCommandHandlerV2Tests","Handle_WhenReportIsRejected_ShouldThrowWithRejectedStatusInMessage"
"Rejects empty or whitespace-only complaint content.","9","Handle_WithInvalidContent_ShouldThrowArgumentException","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","CreateComplaintCommandHandlerTests","xUnit","WastePlatform.Tests.Application.Complaints.CreateComplaintCommandHandlerTests","Handle_WithInvalidContent_ShouldThrowArgumentException"
"ResolveComplaint returns NotFound when complaint doesn't exist.","3","ResolveComplaint_WhenNotFound_ShouldReturnNotFound","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AdminComplaintsControllerTests","xUnit","WastePlatform.Tests.Controllers.AdminComplaintsControllerTests","ResolveComplaint_WhenNotFound_ShouldReturnNotFound"
"TC-UPLOAD-005: Each uploaded file gets a unique GUID-based filename to prevent overwrites.","5","SaveFileAsync_CalledTwiceWithSameName_ShouldReturnDistinctFileNames","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","LocalFileStorageServiceTests","xUnit","WastePlatform.Tests.Infrastructure.LocalFileStorageServiceTests","SaveFileAsync_CalledTwiceWithSameName_ShouldReturnDistinctFileNames"
"Complaint full lifecycle: Open → InProgress → Resolved","2","FullLifecycle_OpenToInProgressToResolved","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","ComplaintTests","xUnit","WastePlatform.Tests.Domain.ComplaintTests","FullLifecycle_OpenToInProgressToResolved"
"Register as Collector should throw — Collector must be added by Enterprise.","4","Register_AsCollector_ShouldThrowInvalidOperationException","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AuthServiceExtendedTests","xUnit","WastePlatform.Tests.Infrastructure.Services.AuthServiceExtendedTests","Register_AsCollector_ShouldThrowInvalidOperationException"
"Rejected → Accepted is invalid (rejected is a terminal state for accept).","1","Accept_WhenRejected_ShouldThrow","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","WasteReportExtendedTests","xUnit","WastePlatform.Tests.Domain.WasteReportExtendedTests","Accept_WhenRejected_ShouldThrow"
"Rejected → Assigned is invalid.","1","Assign_WhenRejected_ShouldThrow","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","WasteReportExtendedTests","xUnit","WastePlatform.Tests.Domain.WasteReportExtendedTests","Assign_WhenRejected_ShouldThrow"
"CreateRewardPoints wraps repository exceptions in InvalidOperationException.","5","CreateRewardPoints_WhenRepositoryFails_ShouldThrowInvalidOperationException","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","RewardsHandlerTests","xUnit","WastePlatform.Tests.Application.Rewards.RewardsHandlerTests","CreateRewardPoints_WhenRepositoryFails_ShouldThrowInvalidOperationException"
"Verifies that the TaskHub endpoint is protected by the Authorize attribute.","2","TaskHub_ShouldBeProtectedByAuthorizeAttribute","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","SignalRRealTimeNotifierTests","xUnit","WastePlatform.Tests.Infrastructure.SignalR.SignalRRealTimeNotifierTests","TaskHub_ShouldBeProtectedByAuthorizeAttribute"
"Error Guessing: Me endpoint without auth context should handle gracefully","4","Me_WhenNotAuthenticated_ShouldReturnEmptyClaims","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","AuthControllerTests","xUnit","WastePlatform.Tests.Controllers.AuthControllerTests","Me_WhenNotAuthenticated_ShouldReturnEmptyClaims"
"Fetch a complaint by ID.","18","GET Complaint Detail","API Tests (Postman)","2026-06-14","passed","2026-06-14","Citizen Complaints","Postman","",""
"Calculates total pages correctly based on page size","7","Handle_WithPagination_ShouldCalculateTotalPagesCorrectly","Backend Tests (xUnit)","2026-06-14","passed","2026-06-14","PaginationTests","xUnit","WastePlatform.Tests.Application.Search.ReportsPaginationTests","Handle_WithPagination_ShouldCalculateTotalPagesCorrectly"
